river name,river,Status
Melito (river),http://dbpedia.org/resource/Melito_(river),True
Pienaars River,http://dbpedia.org/resource/Pienaars_River,True
Hluhluwe River,http://dbpedia.org/resource/Hluhluwe_River,True
Erbognone,http://dbpedia.org/resource/Erbognone,True
Lunga River (Solomon Islands),http://dbpedia.org/resource/Lunga_River_(Solomon_Islands),True
East River (Florida),http://dbpedia.org/resource/East_River_(Florida),True
Issyk (river),http://dbpedia.org/resource/Issyk_(river),True
Myagdi Khola,http://dbpedia.org/resource/Myagdi_Khola,True
Spurr River,http://dbpedia.org/resource/Spurr_River,True
Hori River (Nagoya),http://dbpedia.org/resource/Hori_River_(Nagoya),True
Anuy,http://dbpedia.org/resource/Anuy,True
Cheddar Yeo,http://dbpedia.org/resource/Cheddar_Yeo,True
"Little River (York, Maine)","http://dbpedia.org/resource/Little_River_(York,_Maine)",True
Derba,http://dbpedia.org/resource/Derba,True
Brunau (Luhe),http://dbpedia.org/resource/Brunau_(Luhe),True
Y (river),http://dbpedia.org/resource/Y_(river),True
Yu (Vychegda),http://dbpedia.org/resource/Yu_(Vychegda),True
Luhe (Naab),http://dbpedia.org/resource/Luhe_(Naab),True
Nandu River,http://dbpedia.org/resource/Nandu_River,True
"The Cut, Berkshire","http://dbpedia.org/resource/The_Cut,_Berkshire",True
"Paint Creek (Johnson County, Kentucky)","http://dbpedia.org/resource/Paint_Creek_(Johnson_County,_Kentucky)",True
Conca (river),http://dbpedia.org/resource/Conca_(river),True
Carapelle (river),http://dbpedia.org/resource/Carapelle_(river),True
Calaggio,http://dbpedia.org/resource/Calaggio,True
Carapellotto,http://dbpedia.org/resource/Carapellotto,True
Saline (Italian river),http://dbpedia.org/resource/Saline_(Italian_river),True
Samoryadovka,http://dbpedia.org/resource/Samoryadovka,True
Aff (river),http://dbpedia.org/resource/Aff_(river),True
Aubette (Seine-Maritime),http://dbpedia.org/resource/Aubette_(Seine-Maritime),True
Aubette de Meulan,http://dbpedia.org/resource/Aubette_de_Meulan,True
Aubette de Magny,http://dbpedia.org/resource/Aubette_de_Magny,True
Aubette (Aube),http://dbpedia.org/resource/Aubette_(Aube),True
Serebryanka (Sverdlovsk Oblast),http://dbpedia.org/resource/Serebryanka_(Sverdlovsk_Oblast),True
River Corve,http://dbpedia.org/resource/River_Corve,True
Little Murray River (Victoria),http://dbpedia.org/resource/Little_Murray_River_(Victoria),True
Piomba,http://dbpedia.org/resource/Piomba,True
Misa (river in Italy),http://dbpedia.org/resource/Misa_(river_in_Italy),True
Cormor,http://dbpedia.org/resource/Cormor,True
Musone,http://dbpedia.org/resource/Musone,True
Serpis,http://dbpedia.org/resource/Serpis,True
Schmalwasser,http://dbpedia.org/resource/Schmalwasser,True
Kyaw River,http://dbpedia.org/resource/Kyaw_River,True
Pachaug River,http://dbpedia.org/resource/Pachaug_River,True
Oude Maasje,http://dbpedia.org/resource/Oude_Maasje,True
Varzob (river),http://dbpedia.org/resource/Varzob_(river),True
Marico River,http://dbpedia.org/resource/Marico_River,True
River Terrig,http://dbpedia.org/resource/River_Terrig,True
Wych Brook,http://dbpedia.org/resource/Wych_Brook,True
Little River (Ochlockonee River tributary),http://dbpedia.org/resource/Little_River_(Ochlockonee_River_tributary),True
Temernik,http://dbpedia.org/resource/Temernik,True
Usal Creek,http://dbpedia.org/resource/Usal_Creek,True
Nepryadva,http://dbpedia.org/resource/Nepryadva,True
Konar River,http://dbpedia.org/resource/Konar_River,True
Fichtelnaab,http://dbpedia.org/resource/Fichtelnaab,True
Waldnaab,http://dbpedia.org/resource/Waldnaab,True
Deo River,http://dbpedia.org/resource/Deo_River,True
Haidenaab,http://dbpedia.org/resource/Haidenaab,True
South Karo River,http://dbpedia.org/resource/South_Karo_River,True
North Karo River,http://dbpedia.org/resource/North_Karo_River,True
Abzucht,http://dbpedia.org/resource/Abzucht,True
Gelmke,http://dbpedia.org/resource/Gelmke,True
Nhundiaquara River,http://dbpedia.org/resource/Nhundiaquara_River,True
Koina River,http://dbpedia.org/resource/Koina_River,True
Weister Creek,http://dbpedia.org/resource/Weister_Creek,True
Burha River,http://dbpedia.org/resource/Burha_River,True
North Koel River,http://dbpedia.org/resource/North_Koel_River,True
Auranga River (Jharkhand),http://dbpedia.org/resource/Auranga_River_(Jharkhand),True
Amanat River,http://dbpedia.org/resource/Amanat_River,True
Liwa (river),http://dbpedia.org/resource/Liwa_(river),True
Nottawa Creek,http://dbpedia.org/resource/Nottawa_Creek,True
Mohana River,http://dbpedia.org/resource/Mohana_River,True
Lingo Creek,http://dbpedia.org/resource/Lingo_Creek,True
Redstone River,http://dbpedia.org/resource/Redstone_River,True
Keele River,http://dbpedia.org/resource/Keele_River,True
Vindel River,http://dbpedia.org/resource/Vindel_River,True
Altenau (Oker),http://dbpedia.org/resource/Altenau_(Oker),True
Lilajan River,http://dbpedia.org/resource/Lilajan_River,True
Krumme Lutter,http://dbpedia.org/resource/Krumme_Lutter,True
Lutter (Oder),http://dbpedia.org/resource/Lutter_(Oder),True
Breitenbeek,http://dbpedia.org/resource/Breitenbeek,True
Sperrlutter,http://dbpedia.org/resource/Sperrlutter,True
Traun (Alz),http://dbpedia.org/resource/Traun_(Alz),True
Bremke (river),http://dbpedia.org/resource/Bremke_(river),True
Brunnenbach (Warme Bode),http://dbpedia.org/resource/Brunnenbach_(Warme_Bode),True
Aach (Arbon),http://dbpedia.org/resource/Aach_(Arbon),True
Seefelder Aach,http://dbpedia.org/resource/Seefelder_Aach,True
Zwiefalter Aach,http://dbpedia.org/resource/Zwiefalter_Aach,True
Memminger Ach,http://dbpedia.org/resource/Memminger_Ach,True
Lorentz River,http://dbpedia.org/resource/Lorentz_River,True
Wormke,http://dbpedia.org/resource/Wormke,True
Wiedau,http://dbpedia.org/resource/Wiedau,True
Punpun River,http://dbpedia.org/resource/Punpun_River,True
Hammer Creek,http://dbpedia.org/resource/Hammer_Creek,True
Middle Creek (Cocalico Creek tributary),http://dbpedia.org/resource/Middle_Creek_(Cocalico_Creek_tributary),True
Seebek,http://dbpedia.org/resource/Seebek,True
Rodenbek (river),http://dbpedia.org/resource/Rodenbek_(river),True
Schillingsbek,http://dbpedia.org/resource/Schillingsbek,True
Laguna El Juncal,http://dbpedia.org/resource/Laguna_El_Juncal,True
Chehalem Creek,http://dbpedia.org/resource/Chehalem_Creek,True
Mitbek,http://dbpedia.org/resource/Mitbek,True
Ruhlander Schwarzwasser,http://dbpedia.org/resource/Ruhlander_Schwarzwasser,True
Marsh Creek (California),http://dbpedia.org/resource/Marsh_Creek_(California),True
Tarnitz,http://dbpedia.org/resource/Tarnitz,True
Kamala River,http://dbpedia.org/resource/Kamala_River,True
Kuri Chhu,http://dbpedia.org/resource/Kuri_Chhu,True
Jordanbach,http://dbpedia.org/resource/Jordanbach,True
Bomlitz (river),http://dbpedia.org/resource/Bomlitz_(river),True
Warnau (river),http://dbpedia.org/resource/Warnau_(river),True
Paro Chhu,http://dbpedia.org/resource/Paro_Chhu,True
River Gwenfro,http://dbpedia.org/resource/River_Gwenfro,True
Indravati River (Nepal),http://dbpedia.org/resource/Indravati_River_(Nepal),True
Hackett River,http://dbpedia.org/resource/Hackett_River,True
Tuya River,http://dbpedia.org/resource/Tuya_River,True
Little Tuya River,http://dbpedia.org/resource/Little_Tuya_River,True
Barun River,http://dbpedia.org/resource/Barun_River,True
Aschau (Lachte),http://dbpedia.org/resource/Aschau_(Lachte),True
Trishuli River,http://dbpedia.org/resource/Trishuli_River,True
Chavanga (river),http://dbpedia.org/resource/Chavanga_(river),True
Vatsimanyoki,http://dbpedia.org/resource/Vatsimanyoki,True
Boise Creek,http://dbpedia.org/resource/Boise_Creek,True
Mechi River,http://dbpedia.org/resource/Mechi_River,True
Sunkoshi River,http://dbpedia.org/resource/Sunkoshi_River,True
Fir Creek (Bull Run River tributary),http://dbpedia.org/resource/Fir_Creek_(Bull_Run_River_tributary),True
Pope Branch,http://dbpedia.org/resource/Pope_Branch,True
Mill Creek (Tulare County),http://dbpedia.org/resource/Mill_Creek_(Tulare_County),True
Kankai River,http://dbpedia.org/resource/Kankai_River,True
Ha Chhu,http://dbpedia.org/resource/Ha_Chhu,True
Brunswick River (North Carolina),http://dbpedia.org/resource/Brunswick_River_(North_Carolina),True
Mardyke (river),http://dbpedia.org/resource/Mardyke_(river),True
Lakhandei River,http://dbpedia.org/resource/Lakhandei_River,True
Pruzhonka,http://dbpedia.org/resource/Pruzhonka,True
Oakeys Brook (New Jersey),http://dbpedia.org/resource/Oakeys_Brook_(New_Jersey),True
Rova (river),http://dbpedia.org/resource/Rova_(river),True
Bear River (Nova Scotia),http://dbpedia.org/resource/Bear_River_(Nova_Scotia),True
Platte River (Wisconsin),http://dbpedia.org/resource/Platte_River_(Wisconsin),True
Lhonak River,http://dbpedia.org/resource/Lhonak_River,True
Rahughat Khola,http://dbpedia.org/resource/Rahughat_Khola,True
Nine Mile Run (New Jersey),http://dbpedia.org/resource/Nine_Mile_Run_(New_Jersey),True
East Rapti River,http://dbpedia.org/resource/East_Rapti_River,True
West Rapti River,http://dbpedia.org/resource/West_Rapti_River,True
Montmorency River,http://dbpedia.org/resource/Montmorency_River,True
"Arrow Creek (Fresno County, California)","http://dbpedia.org/resource/Arrow_Creek_(Fresno_County,_California)",True
Imja Khola,http://dbpedia.org/resource/Imja_Khola,True
Panjang River,http://dbpedia.org/resource/Panjang_River,True
Ilme,http://dbpedia.org/resource/Ilme,True
Kamenice (Jizera),http://dbpedia.org/resource/Kamenice_(Jizera),True
Partizanskaya (river),http://dbpedia.org/resource/Partizanskaya_(river),True
Matsesta (river),http://dbpedia.org/resource/Matsesta_(river),True
"Fish Creek (Douglas Island, Juneau, Alaska)","http://dbpedia.org/resource/Fish_Creek_(Douglas_Island,_Juneau,_Alaska)",True
Dry Creek (Mokelumne River tributary),http://dbpedia.org/resource/Dry_Creek_(Mokelumne_River_tributary),True
Bokaro River,http://dbpedia.org/resource/Bokaro_River,True
Litavka,http://dbpedia.org/resource/Litavka,True
Moravice (river),http://dbpedia.org/resource/Moravice_(river),True
Ana River,http://dbpedia.org/resource/Ana_River,True
Jamunia River,http://dbpedia.org/resource/Jamunia_River,True
Minilya River,http://dbpedia.org/resource/Minilya_River,True
Shozhma (river),http://dbpedia.org/resource/Shozhma_(river),True
"Little Cottonwood Creek (Salt Lake County, Utah)","http://dbpedia.org/resource/Little_Cottonwood_Creek_(Salt_Lake_County,_Utah)",True
Sucker Brook (Lawrence Brook tributary),http://dbpedia.org/resource/Sucker_Brook_(Lawrence_Brook_tributary),True
Middlebush Brook (New Jersey),http://dbpedia.org/resource/Middlebush_Brook_(New_Jersey),True
Sawmill Brook (New Jersey),http://dbpedia.org/resource/Sawmill_Brook_(New_Jersey),True
Ireland Brook (New Jersey),http://dbpedia.org/resource/Ireland_Brook_(New_Jersey),True
Big Cottonwood Creek,http://dbpedia.org/resource/Big_Cottonwood_Creek,True
Glems,http://dbpedia.org/resource/Glems,True
Cross Brook (New Jersey),http://dbpedia.org/resource/Cross_Brook_(New_Jersey),True
Vodopadnaya,http://dbpedia.org/resource/Vodopadnaya,True
Ten Mile Run (New Jersey),http://dbpedia.org/resource/Ten_Mile_Run_(New_Jersey),True
Carp River (Ottawa),http://dbpedia.org/resource/Carp_River_(Ottawa),True
Cameron Creek,http://dbpedia.org/resource/Cameron_Creek,True
Packwood Creek,http://dbpedia.org/resource/Packwood_Creek,True
Jihlava (river),http://dbpedia.org/resource/Jihlava_(river),True
Oslava,http://dbpedia.org/resource/Oslava,True
Lesser Lule River,http://dbpedia.org/resource/Lesser_Lule_River,True
Owens River course,http://dbpedia.org/resource/Owens_River_course,True
Steep Hill Brook (New Jersey),http://dbpedia.org/resource/Steep_Hill_Brook_(New_Jersey),True
"Sturgeon River (Cheboygan County, Michigan)","http://dbpedia.org/resource/Sturgeon_River_(Cheboygan_County,_Michigan)",True
Nanpan River,http://dbpedia.org/resource/Nanpan_River,True
Nahal Amud,http://dbpedia.org/resource/Nahal_Amud,True
Allander Water,http://dbpedia.org/resource/Allander_Water,True
Beaverdam Brook (New Jersey),http://dbpedia.org/resource/Beaverdam_Brook_(New_Jersey),True
Cow Yard Brook (New Jersey),http://dbpedia.org/resource/Cow_Yard_Brook_(New_Jersey),True
"Red Butte Creek (Salt Lake County, Utah)","http://dbpedia.org/resource/Red_Butte_Creek_(Salt_Lake_County,_Utah)",True
Middle Fork Eel River,http://dbpedia.org/resource/Middle_Fork_Eel_River,True
Ardour (river),http://dbpedia.org/resource/Ardour_(river),True
Simonson Brook (New Jersey),http://dbpedia.org/resource/Simonson_Brook_(New_Jersey),True
Xun River,http://dbpedia.org/resource/Xun_River,True
North Fork Eel River,http://dbpedia.org/resource/North_Fork_Eel_River,True
Qian River,http://dbpedia.org/resource/Qian_River,True
Liu River,http://dbpedia.org/resource/Liu_River,True
Long River (Guangxi),http://dbpedia.org/resource/Long_River_(Guangxi),True
Big Piney River,http://dbpedia.org/resource/Big_Piney_River,True
"Sturgeon River (Delta County, Michigan)","http://dbpedia.org/resource/Sturgeon_River_(Delta_County,_Michigan)",True
Bhairab River,http://dbpedia.org/resource/Bhairab_River,True
Whitelake River,http://dbpedia.org/resource/Whitelake_River,True
Shepaug River,http://dbpedia.org/resource/Shepaug_River,True
Pietrosul,http://dbpedia.org/resource/Pietrosul,True
Carnahan Run,http://dbpedia.org/resource/Carnahan_Run,True
South Toe River,http://dbpedia.org/resource/South_Toe_River,True
Gee Creek (Washington),http://dbpedia.org/resource/Gee_Creek_(Washington),True
Ashit,http://dbpedia.org/resource/Ashit,True
Crooked Creek (Allegheny River tributary),http://dbpedia.org/resource/Crooked_Creek_(Allegheny_River_tributary),True
City Creek (California),http://dbpedia.org/resource/City_Creek_(California),True
Budhabalanga River,http://dbpedia.org/resource/Budhabalanga_River,True
East Aspetuck River,http://dbpedia.org/resource/East_Aspetuck_River,True
Bian River (Indonesia),http://dbpedia.org/resource/Bian_River_(Indonesia),True
Jeneberang River,http://dbpedia.org/resource/Jeneberang_River,True
Bohorok River,http://dbpedia.org/resource/Bohorok_River,True
Manado River,http://dbpedia.org/resource/Manado_River,True
Sadang River,http://dbpedia.org/resource/Sadang_River,True
Kumbe River,http://dbpedia.org/resource/Kumbe_River,True
Sit (river),http://dbpedia.org/resource/Sit_(river),True
Poso River,http://dbpedia.org/resource/Poso_River,True
Siak River,http://dbpedia.org/resource/Siak_River,True
Piute Wash,http://dbpedia.org/resource/Piute_Wash,True
El Corte River,http://dbpedia.org/resource/El_Corte_River,True
Course of the Willamette River,http://dbpedia.org/resource/Course_of_the_Willamette_River,True
Saratoga Creek,http://dbpedia.org/resource/Saratoga_Creek,True
Anano River,http://dbpedia.org/resource/Anano_River,True
Pina (river),http://dbpedia.org/resource/Pina_(river),True
Durgavati River,http://dbpedia.org/resource/Durgavati_River,True
Rapa River,http://dbpedia.org/resource/Rapa_River,True
Lopan,http://dbpedia.org/resource/Lopan,True
Udy (river),http://dbpedia.org/resource/Udy_(river),True
Nahal Alexander,http://dbpedia.org/resource/Nahal_Alexander,True
Cregg River,http://dbpedia.org/resource/Cregg_River,True
Catskill Creek,http://dbpedia.org/resource/Catskill_Creek,True
Tenmile Creek (Catskill Creek tributary),http://dbpedia.org/resource/Tenmile_Creek_(Catskill_Creek_tributary),True
Santo Domingo River (Oaxaca),http://dbpedia.org/resource/Santo_Domingo_River_(Oaxaca),True
Eightmile Creek (Tenmile Creek tributary),http://dbpedia.org/resource/Eightmile_Creek_(Tenmile_Creek_tributary),True
Chibitka,http://dbpedia.org/resource/Chibitka,True
Lake Creek (New York),http://dbpedia.org/resource/Lake_Creek_(New_York),True
Fox Creek (Catskill Creek tributary),http://dbpedia.org/resource/Fox_Creek_(Catskill_Creek_tributary),True
Bowery Creek,http://dbpedia.org/resource/Bowery_Creek,True
"Silver Creek (Huron County, Ontario)","http://dbpedia.org/resource/Silver_Creek_(Huron_County,_Ontario)",True
Bonygutt Brook,http://dbpedia.org/resource/Bonygutt_Brook,True
Blue Brook (Green Brook tributary),http://dbpedia.org/resource/Blue_Brook_(Green_Brook_tributary),True
Kanhar River,http://dbpedia.org/resource/Kanhar_River,True
Carters Brook (New Jersey),http://dbpedia.org/resource/Carters_Brook_(New_Jersey),True
Heathcote Brook,http://dbpedia.org/resource/Heathcote_Brook,True
Heathcote Brook Branch,http://dbpedia.org/resource/Heathcote_Brook_Branch,True
Harle (river),http://dbpedia.org/resource/Harle_(river),True
Little Hocking River,http://dbpedia.org/resource/Little_Hocking_River,True
"Salmon Creek (Clark County, Washington)","http://dbpedia.org/resource/Salmon_Creek_(Clark_County,_Washington)",True
